,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B4,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B4,D06B5,D06B6,D07A1,D07A2,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
236_1323509,236.1323509,60063.09764,42402.66682,33506.18352,35745.4968,49654.68934,45922.59874,13706.55132,13443.1623,20090.09697,12030.62924,37270.71341,20952.7365,27179.37755,23827.08007,26002.36863,24280.80979,26508.62653,23956.94795,20109.09468,18837.24905,19604.23139,16636.03567,20961.02758,22336.13131,38512.67356,42910.94614,24978.77048,23806.35462,41249.09758,31526.97984,27182.88863,17353.54641,14626.68289,17345.57972,21578.91064,22539.60623,28338.15678,22725.04737,18502.61143,23474.27947,17042.92324,17652.97098,20481.42051,29014.59376,28992.26875,33122.90003,25222.38798,21029.96014,19433.07747,20561.5712,19270.63843,28168.9483,18645.67723,29745.20303,18267.90499,29190.89382,32988.11447,17886.84119,17599.25169,27296.75084,29271.15596,14641.65056,23542.06945,44673.70084,26340.87924,28774.58404,21596.95555,27690.50314,18727.51042,21575.64557,27436.67356,24899.01645,28760.72228,33467.44415,35829.04888,32395.93371,24055.15925,27653.45043,27910.2829,29466.84255,46841.18381,20030.32314,22132.27889,28720.72359,36536.30974,31556.00449,28420.11695,29047.3278,28458.19628,38686.35152,30459.51327,33879.43554,39278.08234,23442.87816,33004.54481,19726.95474,37459.08383,30236.0837,25184.77334,27364.79064,28698.80579,21509.87786,23267.30602,31158.84693,21097.63695,19237.05348,20065.67576,28948.81737,24058.49969,18303.38264,28429.29487,41001.9161,34761.96784,33784.04336,36004.46418,39433.78076,29158.71311,41842.85493,29078.52529,46415.74255,20665.78615,34536.18138,22126.19495,20406.62152,31627.6688,21286.02514,22892.98001,32919.79678,26895.67566,20299.79525,26007.47687,31718.02998,23059.00881,22193.71973,27083.93363,18605.56814,29193.68342,27793.0567,32089.99357,34742.45853,32215.14229,32103.3458,28244.13829,37617.63117,37294.73716
236_9090648,236.9090648,0,2881.512825,5120.595463,0,6953.891994,814.7128638,4819.103056,4133.271818,3146.707585,4311.349,3236.48232,1298.047384,5216.677103,0,0,0,1885.669618,2891.274712,6566.839701,2610.948972,3378.63152,3691.87856,4316.829756,1479.222678,12310.90858,3500.977261,3512.530873,7379.139705,2049.901899,2287.877531,1325.592995,7932.314951,14160.19757,4120.385572,4480.04097,4679.493101,985.9443069,8176.365378,2632.813913,2339.552154,5240.692737,5225.601481,7501.08168,3366.725586,2982.185665,2262.080734,4285.828904,10426.62097,1723.471352,3350.950778,5113.912303,5447.891088,2022.18291,6617.750917,4890.931045,10879.60426,5345.402469,3713.967905,5654.084221,4723.802486,0,13070.80782,0,0,1339.191934,1105.800514,5284.590556,2370.335873,4907.592972,3285.263073,4697.107542,0,788.6417502,0,0,0,3294.701436,3173.012459,4449.282424,4220.497112,1476.928536,1526.715297,957.8015544,0,0,0,2261.705392,2703.499363,6057.990039,4135.469781,3321.728826,26275.94248,2893.70981,3324.856352,0,2221.57172,0,2189.734023,3555.622375,6439.181933,4036.913875,4568.934441,5921.327109,3274.257332,2679.652202,3672.217473,2275.233211,2588.087775,6526.050256,2800.954486,3749.269286,5109.531758,2484.331539,8714.846695,5809.722231,8226.214353,2790.579104,1660.754257,12489.49531,8977.631708,3710.425735,6043.016754,2448.567292,8605.473275,8013.548448,2911.137261,8964.458171,3286.368049,4227.298202,4102.258725,2622.934514,4699.934487,2822.919256,3479.684662,2930.177697,3775.675308,3634.817028,4927.182334,2546.833863,20420.97372,6203.127648,4163.131556,4759.069969,4335.291618,6205.925302
236_9480727,236.9480727,1924.342292,1250.475552,2028.447466,3202.789693,5259.76322,4339.216374,2143.072874,2704.603387,2400.337637,2360.520546,1796.430901,2001.223251,3656.102783,1241.471678,4642.879213,3415.869483,11277.2923,5041.794178,4504.775676,2057.617601,2769.45279,2093.179175,1434.578353,2775.517486,2219.664158,2362.500204,2359.784969,3847.247151,0,4466.170763,2040.31354,1963.037677,6762.104741,4723.61853,4568.713778,1855.644574,3999.259406,2872.342116,2788.043765,1414.241915,5835.292257,3112.831787,4836.423015,2360.170412,2408.962119,2380.71994,3171.343819,8870.680329,7726.580154,2549.144743,3426.909726,1664.987548,2031.276285,1564.193897,3500.70432,1770.109833,3005.348407,3185.095323,1476.164009,1806.660489,3210.248167,7008.700473,2067.831398,1531.922199,5510.226302,4059.537134,1389.698632,1910.673483,1841.457242,2070.696516,2056.160483,3465.947003,4268.807941,2319.326816,3309.186159,3806.881355,4577.339235,3419.01488,2711.495875,3317.820662,2741.922362,5548.889733,3481.60707,2150.946625,6228.914023,11525.67473,13474.08223,1368.643751,1647.996564,3101.490837,3620.13477,5682.512299,3954.016784,14608.64894,2129.873803,17753.80131,2122.204623,10809.36095,1927.112569,1823.308772,1667.981842,1474.56433,4755.990366,3061.714136,10705.69688,3103.019115,1512.768213,2263.648049,2634.240242,3484.379522,3298.289952,3092.300442,2206.789436,3093.047593,3127.386495,3495.89626,2938.569932,0,7296.40109,2011.585785,2334.876326,7831.321496,3379.595427,2179.365669,2073.856873,2682.295969,2730.027394,3265.482264,3096.786668,3370.453983,4730.056401,4267.811308,2432.245427,7362.918489,4198.969953,4440.760464,3336.153287,2254.55344,3073.920721,3035.636715,2308.139349,2765.656537,2197.689027,9276.41887,1957.205027
237_0184752,237.0184752,2411.644995,1714.415723,0,1768.583634,0,1881.317318,0,0,0,1288.672742,1215.078065,2220.14829,0,1708.030777,1335.637145,1810.794895,1686.091288,2012.947805,1278.740358,1556.715122,0,1008.479225,916.4349421,1172.415439,1717.135223,1319.882941,1030.939803,0,1512.631814,1807.345587,1628.896931,1226.134995,0,1565.678391,1315.375443,0,2020.02851,1470.796851,0,1898.179029,1087.221311,1317.699247,1425.329853,1450.644168,1446.520434,1592.419814,1308.287163,0,1878.543771,1363.89912,1282.456297,1016.500007,1463.485554,0,904.8707957,1078.181519,756.3103322,0,0,1185.356575,1517.706975,0,1741.210832,1997.829772,1379.861768,1840.730762,1107.151068,1685.07169,1438.535678,1393.569722,1208.025071,2153.851218,1776.123139,1378.153241,2050.895854,1639.780451,1306.311762,1236.421733,1276.260691,1807.805073,1948.4605,1073.478725,1484.061219,1899.068206,2609.557521,2537.770529,1511.292837,1553.629529,836.9734112,0,1442.36561,0,1229.821714,1661.977104,1977.180333,0,2062.905459,1525.529535,1185.64614,1152.897809,1403.908296,1433.10383,1392.371673,1726.742985,959.7764464,1237.639741,1668.181054,1686.94594,1454.187984,2063.321013,1161.470579,1533.004513,1118.758082,0,1195.300272,1407.043833,1327.512276,2109.940238,1169.999149,1668.933785,1207.452248,1780.092182,1126.742025,1022.422551,1440.44346,1385.268038,0,1235.459048,957.4426882,1687.271149,1302.354251,1019.151214,1182.02161,1153.429037,1343.179314,1098.714297,1551.83077,0,1080.498116,0,1183.528429,1419.735277,865.6945077,1377.249566,1177.707703
237_0533783,237.0533783,784.2828128,2075.274135,1394.538135,1311.787045,0,809.865903,2093.835432,1479.687983,2263.938098,1514.147473,1605.92524,1227.170188,0,0,1075.873552,1144.373936,0,1088.909892,2081.802178,1552.998912,1637.593505,2176.297786,1933.758588,1453.971371,2246.400182,2043.662001,1779.075034,1851.775153,2005.875006,1302.16832,1582.601998,2468.731694,1502.145187,1734.705208,1922.024683,2464.490673,997.0507817,1233.337267,1883.207314,1817.135482,1507.504889,1755.648284,2053.350951,1760.099086,1895.193344,1334.889218,1770.73069,1410.71811,1565.701774,2004.529581,2202.648572,2203.442314,1721.985297,2364.862696,2275.268057,2286.484987,2555.270419,2352.043175,2110.011707,2340.944461,1432.066855,1753.153831,1123.163497,1156.664524,1117.283354,1485.76163,2514.324188,1670.407601,1917.943784,1998.655411,2146.97265,1031.144261,0,0,914.6915065,1199.616871,1873.085924,1773.694462,2247.087374,1731.294333,1314.089465,0,1118.09561,1227.791333,982.8120791,1372.569312,1264.969515,1819.058061,2085.122433,2133.144435,1849.267912,1694.25694,1431.725273,1354.172034,1019.575307,0,1032.63143,994.8007351,1908.213793,2329.626502,2015.271039,2396.858978,2466.445117,1750.231654,1512.232663,1671.11085,1395.896421,1620.124543,2374.751252,1928.323272,2148.892089,2389.52784,1769.984446,2979.695615,1418.929006,2716.260676,2776.490238,1552.328471,2174.031244,1316.913914,2162.850837,0,1527.28554,2486.685548,2648.69814,1571.39955,3018.694084,2044.401507,1559.978394,1495.454527,1069.450263,1720.75014,1708.37167,1698.950221,1534.349408,1221.94154,1613.321716,1728.526776,2238.257176,3280.562237,2507.598404,2095.591224,2140.790953,1245.749369,942.3256213
237_0684532,237.0684532,5603.03691,5321.638838,0,4653.181001,3138.811331,4472.022246,2760.000028,3179.823516,4096.391577,3280.980632,4415.910236,5699.230975,2479.217331,6035.047502,5371.225947,6710.293264,5559.562949,3124.21658,4422.286005,4864.166989,2879.202155,4257.904044,4253.947801,4523.125906,4674.24032,5873.035313,3355.422383,4697.872766,4215.828846,4646.873848,6436.321383,4749.163419,2648.907222,4256.986324,4607.380219,4111.042208,6638.967565,4850.145349,3115.814844,6951.223581,3284.223652,4591.379082,5667.890854,5358.484161,5896.902926,4982.882551,3804.581632,1864.202539,5527.676837,4090.709049,3944.781673,5163.118435,4662.242704,3636.093733,4013.950055,3810.866673,3288.923321,3576.063108,3793.617597,5182.603978,5645.334848,3106.933343,6159.798174,7827.199728,3741.772516,6720.813773,3979.636283,4245.040922,5005.311992,5234.890548,4462.429432,5931.498734,5129.230405,4350.613918,5784.07262,5159.945985,3714.172319,3952.812572,4488.681643,5104.846695,5773.64196,4009.621084,5455.843295,4535.774252,6720.027712,5556.396416,4093.155587,4298.565476,3423.402485,3218.983643,3705.467018,3110.911211,4274.303037,3783.104884,6836.78073,4241.87193,6589.372388,3668.563672,5029.620664,4833.60448,5398.042643,4955.70624,4515.371721,5067.995065,3105.13083,3702.841923,5410.66073,5157.151752,3913.017674,5536.503615,3583.803967,5355.721731,4292.482021,2830.834559,4233.943609,5256.82183,4733.696671,6831.672109,3669.236816,5446.656714,4441.370816,4556.873034,3851.996055,4084.349903,4397.873437,3699.051206,4441.490207,4574.169733,3975.573959,5265.527195,4055.656171,3615.661736,4457.522634,3367.409762,4698.365172,3225.914148,3746.922604,3151.387474,5122.344436,2956.694061,5482.049047,5284.159216,4188.18445,3536.356837,1587.572966
237_0966088,237.0966088,194745.1215,571253.867,462985.7635,353336.1052,254406.3558,249276.9709,252603.9669,333976.3119,307619.0145,210619.4972,278230.7957,231651.5292,209372.475,302078.1385,275610.792,421911.5578,284686.4244,237266.999,248464.2726,245576.9884,320172.1147,267449.1557,270464.2451,292068.3463,388159.5227,240659.8303,281748.2239,396323.9229,466616.6231,375477.2027,308578.0836,276650.4223,326131.4201,221945.1007,212957.8697,333186.8318,330032.1191,415081.0632,334291.7257,262589.2816,290436.8367,330079.1772,192511.7846,243327.4999,240463.029,191019.385,217440.4444,243095.1598,187516.5663,181483.7442,198053.3442,293789.1199,231733.4723,246844.6609,247876.64,207385.5068,208787.0939,176601.0466,285921.4815,177924.4676,268910.7603,173182.0164,225024.5686,246393.7921,398222.8051,248017.4444,265738.0999,191488.5923,257313.1481,211531.9846,278859.617,288130.4182,157887.0434,183507.0322,108720.0822,202270.6174,209358.6756,264439.0129,237789.5293,217246.2667,255857.8997,295718.0311,367036.0814,229458.8605,265696.9304,375137.8612,236672.6322,270211.6272,275474.1326,232679.4505,224196.168,186031.8091,172650.9027,287921.2501,190799.3562,266180.4401,207634.5238,171472.4845,201887.4982,243849.5578,217573.0326,237097.5465,197430.2127,237436.3949,351052.717,279196.5166,256042.2071,207347.8056,211536.8592,281887.6386,211309.8604,208574.145,282878.1626,344769.3672,192773.6791,195044.4636,424959.9222,244682.0735,262494.3106,270213.3118,296952.2551,376063.97,290862.4801,361399.5942,365451.0912,358620.1257,266719.377,232074.4535,304949.6364,354562.035,186758.4971,187021.6854,241995.599,415009.4015,303176.8414,272183.1021,298119.4666,367876.8552,306728.761,317685.6164,191703.4417,124176.2371,319814.4562,204201.1661,223266.2309
237_1050203,237.1050203,28601.49966,90002.01085,73891.12529,55410.6411,38235.58862,38437.14182,38867.58591,52636.96904,47216.01016,32135.06501,42943.90077,35730.5656,30960.29161,47906.81705,42640.72284,65300.89878,43956.74275,37591.43766,38691.46876,36515.56697,49725.48018,42267.54737,41638.35646,45059.90345,60024.73289,38041.32422,43679.9739,63872.82091,74025.38256,58700.70932,48895.20364,42587.92725,50464.03416,34054.15996,32443.12501,53585.45742,51136.5623,63037.26344,53257.0547,40403.17407,43786.05797,49808.894,29381.93206,37152.50361,36195.44532,28398.24694,33344.31218,37261.73201,28838.03062,27234.11106,29473.19438,44504.47311,35061.12846,37722.8598,37764.16595,31271.13998,31651.42118,26472.50333,44613.62116,26070.05721,41999.46927,26099.56761,34882.02926,38675.29132,64025.26845,39003.72564,41322.64846,30119.63825,39509.94613,32351.55795,43507.77046,44367.98009,24046.81911,26753.33818,16134.64759,30155.38268,31872.33235,41074.59827,35545.26535,32611.62201,40323.5378,46854.96705,56902.92343,33975.25631,40453.59196,57308.97414,36482.73878,42018.69051,41371.57287,35621.41541,34427.55664,26779.68248,27574.33805,43698.26405,28510.67348,42198.23909,31781.56421,26173.67491,30936.34085,37065.02533,33443.89435,35978.92431,31663.17866,38012.73567,54729.26442,41466.33345,39578.87836,32188.49592,30278.10624,43789.78443,32544.96584,31692.0417,42918.97201,54739.17806,29518.92666,30104.35606,66450.15782,39373.17427,40945.03168,41445.64104,45686.32267,59433.63427,45337.58351,55288.70417,56738.27144,55497.74686,40305.67731,36351.58116,47046.54721,54318.50651,28733.59631,28108.29389,37713.1175,63517.47463,47165.61648,41901.21698,45276.22115,56164.95179,47081.73687,46481.95396,29803.60759,18798.82125,50469.30604,30063.75798,33972.13188
237_1073836,237.1073836,16658.71344,50621.41915,40077.7888,31569.81428,22364.95819,17681.36669,18500.1822,29693.37584,22707.62333,14219.4111,24211.29316,19545.49625,17924.43752,23582.3406,22670.63324,33427.27221,17018.28862,19433.70243,20514.81746,18120.60123,26651.31109,22689.5458,23522.14455,21850.24957,32451.18494,20608.5749,21069.31808,35227.94897,41502.8181,29436.08066,26271.05269,22884.39175,23504.60167,18044.99089,17567.80523,28450.55269,28677.15068,35570.40516,26863.97349,21339.89158,20806.45029,27531.1044,17012.15505,19759.6617,20404.99576,16655.93259,15791.77378,18865.14086,11660.44546,12752.02869,17180.06962,24457.69775,15659.4123,21228.77899,21087.53988,15301.64353,16080.00724,12727.57799,25183.97606,15296.35446,19787.74472,8002.933741,20184.62022,21412.97106,27816.78638,21186.33813,22524.66572,16784.01879,21441.48688,15616.76039,24952.84347,21930.41965,13369.53454,16066.57069,9086.898618,16322.73856,15335.5277,24620.27066,20362.37318,17480.77111,17285.28576,19882.25963,31524.41866,18984.59793,22164.94642,32707.40588,15305.68434,21083.57518,22942.18379,19876.158,19748.16747,11248.95478,15374.00269,19244.91335,15981.02847,20013.02139,17113.40805,11242.12015,17178.95345,20085.62734,18780.62876,18819.40036,16395.40019,15879.57219,29378.81834,23993.99374,21543.00548,17938.13854,17585.45397,24516.17067,16078.62563,17185.81417,20922.83332,30317.39955,16506.00408,17467.47542,34772.9179,22090.99435,16145.83728,21846.11966,22355.2157,32051.11951,22512.96608,30697.87237,30306.38008,31878.48245,22209.24517,18083.56894,25738.87987,30869.67069,15663.53563,14448.20591,16713.1975,33627.49921,25301.52925,22925.72085,22385.26505,33073.46499,22733.83521,26880.73514,16392.7335,11073.32081,27598.70663,12200.5737,18621.32077
237_1357192,237.1357192,5515.033043,0,0,3679.889758,4402.336258,4125.191059,1599.281102,1422.624545,2121.515629,1179.278805,3535.423792,2324.879463,2163.218976,2774.728418,2823.304134,2437.612016,2973.727412,2258.723038,2239.51895,2075.495994,1935.241536,1977.945261,2197.89517,2473.369878,2149.097503,4128.219561,2454.217454,2316.604126,4022.65145,3279.040576,2621.358995,1764.200461,0,1796.890818,2302.744316,2622.13637,2434.647358,0,2034.493719,2661.681262,1945.940784,2015.930583,1839.731668,3294.365607,3175.51086,2973.838261,2745.958627,2028.72741,2185.714596,2011.968034,2095.591653,2720.682295,1866.152524,2856.361393,0,2392.829304,3255.392671,1896.175259,0,3048.260468,2816.704394,1528.98426,2529.885922,4000.99283,2770.917175,3059.712414,2162.915031,2824.48247,1849.840131,2053.3418,2853.986142,2737.633354,2838.446633,3326.825545,3321.791313,3342.478462,2484.540871,2821.347664,2460.205337,2809.484327,4626.075672,2105.330853,2197.761675,2689.637292,3484.086689,2920.556461,2585.885087,2582.224741,2951.138154,3877.02753,2966.612502,3498.300797,3315.978948,2415.810067,3515.237607,2025.07543,3633.469704,3135.990785,2656.258014,2692.58434,2999.295731,1996.345122,2243.406594,3252.398858,2411.008499,2111.074967,2283.747298,2744.385186,2403.204883,1559.894209,2799.385969,3652.158048,3250.598431,0,3520.721603,3903.261598,3102.01208,3831.010872,2865.4443,3313.123955,2044.811215,0,0,0,3815.571674,0,2270.404465,2987.300899,2480.933821,0,2558.140943,2833.117768,2319.146921,0,2653.184912,2025.592891,2708.361058,0,3709.723392,0,2787.123545,2989.315869,3133.139073,3928.431311,3884.229571
238_0144173,238.0144173,6392.442636,5711.571621,2194.000177,5288.915087,2751.075337,4972.937204,8721.626115,6472.121314,8221.594839,8685.190016,6754.307816,5765.698364,2132.055412,3291.340245,11298.38395,10862.89952,7201.836816,5854.653923,8297.570934,8589.507339,8519.774244,9150.002713,6899.628649,10346.52666,4403.851505,5756.040961,7527.204348,6888.256092,7166.529243,6105.112108,8327.452113,6204.240709,6174.518679,6458.745853,6640.425527,8250.900961,6235.424751,5541.169131,10513.95988,4467.647839,4864.785618,8123.193516,5859.27869,7325.746362,6629.265001,7711.357274,7573.592723,7708.997982,7250.549534,6588.445072,9170.885405,5929.411893,6989.125433,8072.676297,7230.72155,4820.718978,7581.316184,8397.13253,7824.886602,7495.695995,8974.653948,4174.299282,9234.73621,6497.908825,6958.233792,7591.554578,6051.468713,8686.964117,5690.928095,6847.961187,7414.431371,8592.948195,6203.708547,6299.011763,5083.530946,8600.195692,7668.162805,11251.15914,6411.452849,6507.597319,5575.548492,4653.630368,11075.04939,9030.355817,5491.65685,7038.486558,4558.132435,5290.074303,9421.343932,7613.97821,7895.312299,4403.689295,7510.862536,6146.57087,6921.795856,5217.916764,5900.413884,4344.015297,6208.396582,8362.499926,5839.53639,7094.773493,7153.486821,6271.182314,5985.260387,6279.531284,6983.086848,8241.14008,9067.060657,7110.848806,7433.557913,6548.653088,7268.263216,8222.973389,4188.759375,6940.23774,9956.16219,4862.782321,6197.583521,3796.832452,8142.148483,5049.626238,7740.795649,7206.56708,6731.556416,7147.278224,6697.691733,6684.857881,5630.9594,5511.739775,4975.556861,6844.280896,6522.479168,7908.362093,7812.279661,6518.229627,7382.776812,7199.084785,5811.834488,2786.240387,6953.650341,5933.629585,6451.466909,7985.20242,3366.063822
238_0250396,238.0250396,2813.731351,8027.556293,3077.724171,2219.244652,2136.344376,7770.464568,2141.725122,4021.910164,2053.782603,1941.958807,3672.46744,3550.03204,2052.205256,3682.609693,2440.382152,1594.669364,9330.808284,0,2181.639535,2958.991252,4924.437817,3490.126143,2761.742692,1676.30784,5882.506648,3950.129556,1865.405736,4206.12873,3171.376165,2406.806757,2754.315662,3199.854753,3644.93794,3302.563265,1922.832585,2590.531828,4005.551493,3904.864797,2833.117206,4090.153333,11068.75498,1934.984999,2807.720959,3142.760125,1655.075149,2160.718721,2437.652815,3544.093497,2585.09222,2967.90203,2489.021089,3610.294416,1732.213234,2134.063012,2075.016059,2584.42417,1526.720597,1304.643544,1906.184801,1913.15113,2093.548902,15848.32245,1933.306226,5616.419079,5867.328939,1416.116638,2652.68619,4576.478475,2982.536752,2822.653105,2803.561301,1585.256929,1752.439824,2513.591548,2187.116525,5413.935726,1576.674584,1666.801408,3461.718834,1629.333117,6298.917129,9455.374793,1651.167208,1303.835498,2622.899868,4284.267256,8238.426591,3438.676744,2443.526025,2112.90134,1564.410104,5346.13043,3278.548752,5316.733881,4432.542125,7563.845337,3143.265966,10324.89979,2807.263969,2842.608462,2048.991259,2465.054593,1830.719441,2793.11157,1516.915431,2141.732028,2499.318868,2261.824652,1458.553697,3175.841996,1053.931036,1930.166573,1628.52901,1622.522105,10109.39063,1998.228484,2236.464858,8066.34618,12542.11549,8291.210906,1867.405318,0,1034.887757,988.0577153,1716.291881,0,2010.846619,2307.825668,3400.903973,6778.728873,10069.44771,4905.521418,4838.69896,0,1092.370193,2379.38671,1256.06614,0,1750.787725,2394.355409,4907.030934,2130.453263,3666.259841,9049.58329,2539.652194
